trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
Rt1Trp37,13:49:00,13:49:00,14,14,South from Downtown (Outbound),,
Rt1Trp37,13:55:00,13:55:00,439,15,South from Downtown (Outbound),,
Rt1Trp37,13:56:00,13:56:00,20,16,South from Downtown (Outbound),,
Rt1Trp37,13:56:20,13:56:20,21,17,South from Downtown (Outbound),,
Rt1Trp37,13:56:40,13:56:40,22,18,South from Downtown (Outbound),,
Rt1Trp37,13:57:00,13:57:00,23,19,South from Downtown (Outbound),,
Rt1Trp37,13:57:20,13:57:20,24,20,South from Downtown (Outbound),,
Rt1Trp37,13:57:40,13:57:40,25,21,South from Downtown (Outbound),,
Rt1Trp37,13:58:00,13:58:00,26,22,South from Downtown (Outbound),,
Rt1Trp37,13:59:00,13:59:00,27,23,South from Downtown (Outbound),,
Rt1Trp37,13:59:20,13:59:20,28,24,South from Downtown (Outbound),,
Rt1Trp37,13:59:40,13:59:40,29,25,South from Downtown (Outbound),,
Rt1Trp37,14:00:00,14:00:00,30,26,South from Downtown (Outbound),,
Rt1Trp37,14:00:20,14:00:20,31,27,South from Downtown (Outbound),,
Rt1Trp37,14:00:40,14:00:40,32,28,South from Downtown (Outbound),,
Rt1Trp37,14:01:00,14:01:00,33,29,South from Downtown (Outbound),,
Rt1Trp37,14:01:20,14:01:20,34,30,South from Downtown (Outbound),,
Rt1Trp37,14:01:40,14:01:40,35,31,South from Downtown (Outbound),,
Rt1Trp37,14:02:00,14:02:00,36,32,South from Downtown (Outbound),,
Rt1Trp37,14:02:20,14:02:20,37,33,South from Downtown (Outbound),,
Rt1Trp37,14:05:00,14:05:00,38,34,South from Downtown (Outbound),,
Rt1Trp37,14:05:45,14:05:45,40,36,South from Downtown (Outbound),,
Rt1Trp37,14:06:45,14:06:45,130,40,South from Downtown (Outbound),,
Rt1Trp37,14:07:00,14:07:00,129,42,North to Downtown (Inbound),,
Rt1Trp37,14:08:00,14:08:00,44,43,North to Downtown (Inbound),,
Rt1Trp37,14:09:00,14:09:00,46,45,North to Downtown (Inbound),,
Rt1Trp37,14:15:00,14:15:00,47,46,North to Downtown (Inbound),,
Rt1Trp37,14:15:40,14:15:40,48,47,North to Downtown (Inbound),,
Rt1Trp37,14:16:00,14:16:00,49,48,North to Downtown (Inbound),,
Rt1Trp37,14:16:40,14:16:40,050,49,North to Downtown (Inbound),,
Rt1Trp37,14:17:00,14:17:00,051,050,North to Downtown (Inbound),,
Rt1Trp37,14:17:20,14:17:20,052,051,North to Downtown (Inbound),,
Rt1Trp37,14:17:40,14:17:40,053,052,North to Downtown (Inbound),,
Rt1Trp37,14:18:00,14:18:00,054,053,North to Downtown (Inbound),,
Rt1Trp37,14:18:20,14:18:20,055,054,North to Downtown (Inbound),,
Rt1Trp37,14:20:00,14:20:00,056,055,North to Downtown (Inbound),,
Rt1Trp37,14:20:40,14:20:40,057,056,North to Downtown (Inbound),,
Rt1Trp37,14:21:00,14:21:00,058,057,North to Downtown (Inbound),,
Rt1Trp37,14:21:20,14:21:20,059,058,North to Downtown (Inbound),,
Rt1Trp37,14:21:40,14:21:40,060,059,North to Downtown (Inbound),,
Rt1Trp37,14:22:00,14:22:00,061,060,North to Downtown (Inbound),,
Rt1Trp37,14:22:20,14:22:20,062,061,North to Downtown (Inbound),,
Rt1Trp37,14:22:40,14:22:40,063,062,North to Downtown (Inbound),,
Rt1Trp37,14:23:00,14:23:00,064,063,North to Downtown (Inbound),,
Rt1Trp37,14:26:00,14:26:00,16,064,North to Downtown (Inbound),,
Rt1Trp37,14:27:00,14:27:00,066,065,North to Downtown (Inbound),,
Rt1Trp37,14:27:20,14:27:20,067,066,North to Downtown (Inbound),,
Rt1Trp37,14:27:40,14:27:40,068,067,North to Downtown (Inbound),,
Rt1Trp37,14:28:00,14:28:00,069,068,North to Downtown (Inbound),,
Rt1Trp37,14:28:20,14:28:20,070,069,North to Downtown (Inbound),,
Rt1Trp37,14:32:00,14:32:00,071,070,North to Downtown (Inbound),,
Rt1Trp37,14:32:20,14:32:20,072,071,North to Downtown (Inbound),,
Rt1Trp37,14:32:40,14:32:40,073,072,North to Downtown (Inbound),,
Rt1Trp37,14:33:00,14:33:00,074,073,North to Downtown (Inbound),,
Rt1Trp37,14:33:20,14:33:20,075,074,North to Downtown (Inbound),,
Rt1Trp37,14:33:40,14:33:40,076,075,North to Downtown (Inbound),,
Rt1Trp37,14:34:00,14:34:00,077,076,North to Downtown (Inbound),,
Rt1Trp37,14:40:00,14:40:00,0,077,North to Downtown (Inbound),,
Rt1Trp38,14:42:00,14:42:00,0,1,South from Downtown (Outbound),,
Rt1Trp38,14:43:00,14:43:00,2,2,South from Downtown (Outbound),,
Rt1Trp38,14:43:40,14:43:40,3,3,South from Downtown (Outbound),,
Rt1Trp38,14:44:00,14:44:00,4,4,South from Downtown (Outbound),,
Rt1Trp38,14:44:20,14:44:20,5,05,South from Downtown (Outbound),,
Rt1Trp38,14:44:40,14:44:40,6,06,South from Downtown (Outbound),,
Rt1Trp38,14:45:00,14:45:00,7,07,South from Downtown (Outbound),,
Rt1Trp38,14:47:00,14:47:00,8,08,South from Downtown (Outbound),,
Rt1Trp38,14:47:20,14:47:20,9,09,South from Downtown (Outbound),,
Rt1Trp38,14:47:40,14:47:40,10,10,South from Downtown (Outbound),,
Rt1Trp38,14:48:00,14:48:00,11,11,South from Downtown (Outbound),,
Rt1Trp38,14:48:20,14:48:20,12,12,South from Downtown (Outbound),,
Rt1Trp38,14:48:40,14:48:40,13,13,South from Downtown (Outbound),,
Rt1Trp38,14:49:00,14:49:00,14,14,South from Downtown (Outbound),,
Rt1Trp38,14:55:00,14:55:00,439,15,South from Downtown (Outbound),,
Rt1Trp38,14:56:00,14:56:00,20,16,South from Downtown (Outbound),,
Rt1Trp38,14:56:20,14:56:20,21,17,South from Downtown (Outbound),,
Rt1Trp38,14:56:40,14:56:40,22,18,South from Downtown (Outbound),,
Rt1Trp38,14:57:00,14:57:00,23,19,South from Downtown (Outbound),,
Rt1Trp38,14:57:20,14:57:20,24,20,South from Downtown (Outbound),,
Rt1Trp38,14:57:40,14:57:40,25,21,South from Downtown (Outbound),,
Rt1Trp38,14:58:00,14:58:00,26,22,South from Downtown (Outbound),,
Rt1Trp38,14:59:00,14:59:00,27,23,South from Downtown (Outbound),,
Rt1Trp38,14:59:20,14:59:20,28,24,South from Downtown (Outbound),,
Rt1Trp38,14:59:40,14:59:40,29,25,South from Downtown (Outbound),,
Rt1Trp38,15:00:00,15:00:00,30,26,South from Downtown (Outbound),,
Rt1Trp38,15:00:20,15:00:20,31,27,South from Downtown (Outbound),,
Rt1Trp38,15:00:40,15:00:40,32,28,South from Downtown (Outbound),,
Rt1Trp38,15:01:00,15:01:00,33,29,South from Downtown (Outbound),,
Rt1Trp38,15:01:20,15:01:20,34,30,South from Downtown (Outbound),,
Rt1Trp38,15:01:40,15:01:40,35,31,South from Downtown (Outbound),,
Rt1Trp38,15:02:00,15:02:00,36,32,South from Downtown (Outbound),,
Rt1Trp38,15:02:20,15:02:20,37,33,South from Downtown (Outbound),,
Rt1Trp38,15:05:00,15:05:00,38,34,South from Downtown (Outbound),,
Rt1Trp38,15:05:45,15:05:45,40,36,South from Downtown (Outbound),,
Rt1Trp38,15:06:45,15:06:45,130,40,South from Downtown (Outbound),,
Rt1Trp38,15:07:00,15:07:00,129,42,North to Downtown (Inbound),,
Rt1Trp38,15:08:00,15:08:00,44,43,North to Downtown (Inbound),,
Rt1Trp38,15:09:00,15:09:00,46,45,North to Downtown (Inbound),,
Rt1Trp38,15:15:00,15:15:00,47,46,North to Downtown (Inbound),,
Rt1Trp38,15:15:40,15:15:40,48,47,North to Downtown (Inbound),,
Rt1Trp38,15:16:00,15:16:00,49,48,North to Downtown (Inbound),,
Rt1Trp38,15:16:40,15:16:40,050,49,North to Downtown (Inbound),,
Rt1Trp38,15:17:00,15:17:00,051,050,North to Downtown (Inbound),,
Rt1Trp38,15:17:20,15:17:20,052,051,North to Downtown (Inbound),,
Rt1Trp38,15:17:40,15:17:40,053,052,North to Downtown (Inbound),,
Rt1Trp38,15:18:00,15:18:00,054,053,North to Downtown (Inbound),,
Rt1Trp38,15:18:20,15:18:20,055,054,North to Downtown (Inbound),,
Rt1Trp38,15:20:00,15:20:00,056,055,North to Downtown (Inbound),,
Rt1Trp38,15:20:40,15:20:40,057,056,North to Downtown (Inbound),,
Rt1Trp38,15:21:00,15:21:00,058,057,North to Downtown (Inbound),,
Rt1Trp38,15:21:20,15:21:20,059,058,North to Downtown (Inbound),,
Rt1Trp38,15:21:40,15:21:40,060,059,North to Downtown (Inbound),,
Rt1Trp38,15:22:00,15:22:00,061,060,North to Downtown (Inbound),,
Rt1Trp38,15:22:20,15:22:20,062,061,North to Downtown (Inbound),,
Rt1Trp38,15:22:40,15:22:40,063,062,North to Downtown (Inbound),,
Rt1Trp38,15:23:00,15:23:00,064,063,North to Downtown (Inbound),,
Rt1Trp38,15:26:00,15:26:00,16,064,North to Downtown (Inbound),,
Rt1Trp38,15:27:00,15:27:00,066,065,North to Downtown (Inbound),,
Rt1Trp38,15:27:20,15:27:20,067,066,North to Downtown (Inbound),,
Rt1Trp38,15:27:40,15:27:40,068,067,North to Downtown (Inbound),,
Rt1Trp38,15:28:00,15:28:00,069,068,North to Downtown (Inbound),,
Rt1Trp38,15:28:20,15:28:20,070,069,North to Downtown (Inbound),,
Rt1Trp38,15:32:00,15:32:00,071,070,North to Downtown (Inbound),,
Rt1Trp38,15:32:20,15:32:20,072,071,North to Downtown (Inbound),,
Rt1Trp38,15:32:40,15:32:40,073,072,North to Downtown (Inbound),,
Rt1Trp38,15:33:00,15:33:00,074,073,North to Downtown (Inbound),,
Rt1Trp38,15:33:20,15:33:20,075,074,North to Downtown (Inbound),,
Rt1Trp38,15:33:40,15:33:40,076,075,North to Downtown (Inbound),,
Rt1Trp38,15:34:00,15:34:00,077,076,North to Downtown (Inbound),,
Rt1Trp38,15:40:00,15:40:00,0,077,North to Downtown (Inbound),,
Rt1Trp39,15:42:00,15:42:00,0,1,South from Downtown (Outbound),,
Rt1Trp39,15:43:00,15:43:00,2,2,South from Downtown (Outbound),,
Rt1Trp39,15:43:40,15:43:40,3,3,South from Downtown (Outbound),,
Rt1Trp39,15:44:00,15:44:00,4,4,South from Downtown (Outbound),,
Rt1Trp39,15:44:20,15:44:20,5,05,South from Downtown (Outbound),,
Rt1Trp39,15:44:40,15:44:40,6,06,South from Downtown (Outbound),,
Rt1Trp39,15:45:00,15:45:00,7,07,South from Downtown (Outbound),,
Rt1Trp39,15:47:00,15:47:00,8,08,South from Downtown (Outbound),,
Rt1Trp39,15:47:20,15:47:20,9,09,South from Downtown (Outbound),,
Rt1Trp39,15:47:40,15:47:40,10,10,South from Downtown (Outbound),,
Rt1Trp39,15:48:00,15:48:00,11,11,South from Downtown (Outbound),,
Rt1Trp39,15:48:20,15:48:20,12,12,South from Downtown (Outbound),,
Rt1Trp39,15:48:40,15:48:40,13,13,South from Downtown (Outbound),,
Rt1Trp39,15:49:00,15:49:00,14,14,South from Downtown (Outbound),,
Rt1Trp39,15:55:00,15:55:00,439,15,South from Downtown (Outbound),,
Rt1Trp39,15:56:00,15:56:00,20,16,South from Downtown (Outbound),,
Rt1Trp39,15:56:20,15:56:20,21,17,South from Downtown (Outbound),,
Rt1Trp39,15:56:40,15:56:40,22,18,South from Downtown (Outbound),,
Rt1Trp39,15:57:00,15:57:00,23,19,South from Downtown (Outbound),,
Rt1Trp39,15:57:20,15:57:20,24,20,South from Downtown (Outbound),,
Rt1Trp39,15:57:40,15:57:40,25,21,South from Downtown (Outbound),,
Rt1Trp39,15:58:00,15:58:00,26,22,South from Downtown (Outbound),,
Rt1Trp39,15:59:00,15:59:00,27,23,South from Downtown (Outbound),,
Rt1Trp39,15:59:20,15:59:20,28,24,South from Downtown (Outbound),,
Rt1Trp39,15:59:40,15:59:40,29,25,South from Downtown (Outbound),,
Rt1Trp39,16:00:00,16:00:00,30,26,South from Downtown (Outbound),,
Rt1Trp39,16:00:20,16:00:20,31,27,South from Downtown (Outbound),,
Rt1Trp39,16:00:40,16:00:40,32,28,South from Downtown (Outbound),,
Rt1Trp39,16:01:00,16:01:00,33,29,South from Downtown (Outbound),,
Rt1Trp39,16:01:20,16:01:20,34,30,South from Downtown (Outbound),,
Rt1Trp39,16:01:40,16:01:40,35,31,South from Downtown (Outbound),,
Rt1Trp39,16:02:00,16:02:00,36,32,South from Downtown (Outbound),,
Rt1Trp39,16:02:20,16:02:20,37,33,South from Downtown (Outbound),,
Rt1Trp39,16:05:00,16:05:00,38,34,South from Downtown (Outbound),,
Rt1Trp39,16:05:45,16:05:45,40,36,South from Downtown (Outbound),,
Rt1Trp39,16:06:45,16:06:45,130,40,South from Downtown (Outbound),,
Rt1Trp39,16:07:00,16:07:00,129,42,North to Downtown (Inbound),,
Rt1Trp39,16:08:00,16:08:00,44,43,North to Downtown (Inbound),,
Rt1Trp39,16:09:00,16:09:00,46,45,North to Downtown (Inbound),,
Rt1Trp39,16:15:00,16:15:00,47,46,North to Downtown (Inbound),,
Rt1Trp39,16:15:40,16:15:40,48,47,North to Downtown (Inbound),,
Rt1Trp39,16:16:00,16:16:00,49,48,North to Downtown (Inbound),,
Rt1Trp39,16:16:40,16:16:40,050,49,North to Downtown (Inbound),,
Rt1Trp39,16:17:00,16:17:00,051,050,North to Downtown (Inbound),,
Rt1Trp39,16:17:20,16:17:20,052,051,North to Downtown (Inbound),,
Rt1Trp39,16:17:40,16:17:40,053,052,North to Downtown (Inbound),,
Rt1Trp39,16:18:00,16:18:00,054,053,North to Downtown (Inbound),,
Rt1Trp39,16:18:20,16:18:20,055,054,North to Downtown (Inbound),,
Rt1Trp39,16:20:00,16:20:00,056,055,North to Downtown (Inbound),,
Rt1Trp39,16:20:40,16:20:40,057,056,North to Downtown (Inbound),,
Rt1Trp39,16:21:00,16:21:00,058,057,North to Downtown (Inbound),,
Rt1Trp39,16:21:20,16:21:20,059,058,North to Downtown (Inbound),,
Rt1Trp39,16:21:40,16:21:40,060,059,North to Downtown (Inbound),,
Rt1Trp39,16:22:00,16:22:00,061,060,North to Downtown (Inbound),,
Rt1Trp39,16:22:20,16:22:20,062,061,North to Downtown (Inbound),,
Rt1Trp39,16:22:40,16:22:40,063,062,North to Downtown (Inbound),,
Rt1Trp39,16:23:00,16:23:00,064,063,North to Downtown (Inbound),,
Rt1Trp39,16:26:00,16:26:00,16,064,North to Downtown (Inbound),,
Rt1Trp39,16:27:00,16:27:00,066,065,North to Downtown (Inbound),,
Rt1Trp39,16:27:20,16:27:20,067,066,North to Downtown (Inbound),,
Rt1Trp39,16:27:40,16:27:40,068,067,North to Downtown (Inbound),,
Rt1Trp39,16:28:00,16:28:00,069,068,North to Downtown (Inbound),,
Rt1Trp39,16:28:20,16:28:20,070,069,North to Downtown (Inbound),,
Rt1Trp39,16:32:00,16:32:00,071,070,North to Downtown (Inbound),,
Rt1Trp39,16:32:20,16:32:20,072,071,North to Downtown (Inbound),,
Rt1Trp39,16:32:40,16:32:40,073,072,North to Downtown (Inbound),,
Rt1Trp39,16:33:00,16:33:00,074,073,North to Downtown (Inbound),,
Rt1Trp39,16:33:20,16:33:20,075,074,North to Downtown (Inbound),,
Rt1Trp39,16:33:40,16:33:40,076,075,North to Downtown (Inbound),,
Rt1Trp39,16:34:00,16:34:00,077,076,North to Downtown (Inbound),,
Rt1Trp39,16:40:00,16:40:00,0,077,North to Downtown (Inbound),,
Rt1Trp4,06:42:00,06:42:00,0,1,South from Downtown (Outbound),,
Rt1Trp4,06:43:00,06:43:00,2,2,South from Downtown (Outbound),,
Rt1Trp4,06:43:40,06:43:40,3,3,South from Downtown (Outbound),,
Rt1Trp4,06:44:00,06:44:00,4,4,South from Downtown (Outbound),,
Rt1Trp4,06:44:20,06:44:20,5,05,South from Downtown (Outbound),,
Rt1Trp4,06:44:40,06:44:40,6,06,South from Downtown (Outbound),,
Rt1Trp4,06:45:00,06:45:00,7,07,South from Downtown (Outbound),,
Rt1Trp4,06:47:00,06:47:00,8,08,South from Downtown (Outbound),,
Rt1Trp4,06:47:20,06:47:20,9,09,South from Downtown (Outbound),,
Rt1Trp4,06:47:40,06:47:40,10,10,South from Downtown (Outbound),,
Rt1Trp4,06:48:00,06:48:00,11,11,South from Downtown (Outbound),,
Rt1Trp4,06:48:20,06:48:20,12,12,South from Downtown (Outbound),,
Rt1Trp4,06:48:40,06:48:40,13,13,South from Downtown (Outbound),,
Rt1Trp4,06:49:00,06:49:00,14,14,South from Downtown (Outbound),,
Rt1Trp4,06:55:00,06:55:00,439,15,South from Downtown (Outbound),,
Rt1Trp4,06:56:00,06:56:00,20,16,South from Downtown (Outbound),,
Rt1Trp4,06:56:20,06:56:20,21,17,South from Downtown (Outbound),,
Rt1Trp4,06:56:40,06:56:40,22,18,South from Downtown (Outbound),,
Rt1Trp4,06:57:00,06:57:00,23,19,South from Downtown (Outbound),,
Rt1Trp4,06:57:20,06:57:20,24,20,South from Downtown (Outbound),,
Rt1Trp4,06:57:40,06:57:40,25,21,South from Downtown (Outbound),,
Rt1Trp4,06:58:00,06:58:00,26,22,South from Downtown (Outbound),,
Rt1Trp4,06:59:00,06:59:00,27,23,South from Downtown (Outbound),,
Rt1Trp4,06:59:20,06:59:20,28,24,South from Downtown (Outbound),,
Rt1Trp4,06:59:40,06:59:40,29,25,South from Downtown (Outbound),,
Rt1Trp4,07:00:00,07:00:00,30,26,South from Downtown (Outbound),,
Rt1Trp4,07:00:20,07:00:20,31,27,South from Downtown (Outbound),,
Rt1Trp4,07:00:40,07:00:40,32,28,South from Downtown (Outbound),,
Rt1Trp4,07:01:00,07:01:00,33,29,South from Downtown (Outbound),,
Rt1Trp4,07:01:20,07:01:20,34,30,South from Downtown (Outbound),,
Rt1Trp4,07:01:40,07:01:40,35,31,South from Downtown (Outbound),,
Rt1Trp4,07:02:00,07:02:00,36,32,South from Downtown (Outbound),,
Rt1Trp4,07:02:20,07:02:20,37,33,South from Downtown (Outbound),,
Rt1Trp4,07:05:00,07:05:00,38,34,South from Downtown (Outbound),,
Rt1Trp4,07:05:45,07:05:45,40,36,South from Downtown (Outbound),,
Rt1Trp4,07:06:45,07:06:45,130,40,South from Downtown (Outbound),,
Rt1Trp4,07:07:00,07:07:00,129,42,North to Downtown (Inbound),,
Rt1Trp4,07:08:00,07:08:00,44,43,North to Downtown (Inbound),,
Rt1Trp4,07:09:00,07:09:00,46,45,North to Downtown (Inbound),,
Rt1Trp4,07:15:00,07:15:00,47,46,North to Downtown (Inbound),,
Rt1Trp4,07:15:40,07:15:40,48,47,North to Downtown (Inbound),,
Rt1Trp4,07:16:00,07:16:00,49,48,North to Downtown (Inbound),,
Rt1Trp4,07:16:40,07:16:40,050,49,North to Downtown (Inbound),,
Rt1Trp4,07:17:00,07:17:00,051,050,North to Downtown (Inbound),,
Rt1Trp4,07:17:20,07:17:20,052,051,North to Downtown (Inbound),,
Rt1Trp4,07:17:40,07:17:40,053,052,North to Downtown (Inbound),,
Rt1Trp4,07:18:00,07:18:00,054,053,North to Downtown (Inbound),,
Rt1Trp4,07:18:20,07:18:20,055,054,North to Downtown (Inbound),,
Rt1Trp4,07:20:00,07:20:00,056,055,North to Downtown (Inbound),,
Rt1Trp4,07:20:40,07:20:40,057,056,North to Downtown (Inbound),,
Rt1Trp4,07:21:00,07:21:00,058,057,North to Downtown (Inbound),,
Rt1Trp4,07:21:20,07:21:20,059,058,North to Downtown (Inbound),,
Rt1Trp4,07:21:40,07:21:40,060,059,North to Downtown (Inbound),,
Rt1Trp4,07:22:00,07:22:00,061,060,North to Downtown (Inbound),,
Rt1Trp4,07:22:20,07:22:20,062,061,North to Downtown (Inbound),,
Rt1Trp4,07:22:40,07:22:40,063,062,North to Downtown (Inbound),,
Rt1Trp4,07:23:00,07:23:00,064,063,North to Downtown (Inbound),,
Rt1Trp4,07:26:00,07:26:00,16,064,North to Downtown (Inbound),,
Rt1Trp4,07:27:00,07:27:00,066,065,North to Downtown (Inbound),,
Rt1Trp4,07:27:20,07:27:20,067,066,North to Downtown (Inbound),,
Rt1Trp4,07:27:40,07:27:40,068,067,North to Downtown (Inbound),,
Rt1Trp4,07:28:00,07:28:00,069,068,North to Downtown (Inbound),,
Rt1Trp4,07:28:20,07:28:20,070,069,North to Downtown (Inbound),,
Rt1Trp4,07:32:00,07:32:00,071,070,North to Downtown (Inbound),,
Rt1Trp4,07:32:20,07:32:20,072,071,North to Downtown (Inbound),,
Rt1Trp4,07:32:40,07:32:40,073,072,North to Downtown (Inbound),,
Rt1Trp4,07:33:00,07:33:00,074,073,North to Downtown (Inbound),,
Rt1Trp4,07:33:20,07:33:20,075,074,North to Downtown (Inbound),,
Rt1Trp4,07:33:40,07:33:40,076,075,North to Downtown (Inbound),,
Rt1Trp4,07:34:00,07:34:00,077,076,North to Downtown (Inbound),,
Rt1Trp4,07:40:00,07:40:00,0,077,North to Downtown (Inbound),,
Rt1Trp40,16:42:00,16:42:00,0,1,South from Downtown (Outbound),,
Rt1Trp40,16:43:00,16:43:00,2,2,South from Downtown (Outbound),,
Rt1Trp40,16:43:40,16:43:40,3,3,South from Downtown (Outbound),,
Rt1Trp40,16:44:00,16:44:00,4,4,South from Downtown (Outbound),,
Rt1Trp40,16:44:20,16:44:20,5,05,South from Downtown (Outbound),,
Rt1Trp40,16:44:40,16:44:40,6,06,South from Downtown (Outbound),,
Rt1Trp40,16:45:00,16:45:00,7,07,South from Downtown (Outbound),,
Rt1Trp40,16:47:00,16:47:00,8,08,South from Downtown (Outbound),,
Rt1Trp40,16:47:20,16:47:20,9,09,South from Downtown (Outbound),,
Rt1Trp40,16:47:40,16:47:40,10,10,South from Downtown (Outbound),,
Rt1Trp40,16:48:00,16:48:00,11,11,South from Downtown (Outbound),,
Rt1Trp40,16:48:20,16:48:20,12,12,South from Downtown (Outbound),,
Rt1Trp40,16:48:40,16:48:40,13,13,South from Downtown (Outbound),,
Rt1Trp40,16:49:00,16:49:00,14,14,South from Downtown (Outbound),,
Rt1Trp40,16:55:00,16:55:00,439,15,South from Downtown (Outbound),,
Rt1Trp40,16:56:00,16:56:00,20,16,South from Downtown (Outbound),,
Rt1Trp40,16:56:20,16:56:20,21,17,South from Downtown (Outbound),,
Rt1Trp40,16:56:40,16:56:40,22,18,South from Downtown (Outbound),,
Rt1Trp40,16:57:00,16:57:00,23,19,South from Downtown (Outbound),,
Rt1Trp40,16:57:20,16:57:20,24,20,South from Downtown (Outbound),,
Rt1Trp40,16:57:40,16:57:40,25,21,South from Downtown (Outbound),,
Rt1Trp40,16:58:00,16:58:00,26,22,South from Downtown (Outbound),,
Rt1Trp40,16:59:00,16:59:00,27,23,South from Downtown (Outbound),,
Rt1Trp40,16:59:20,16:59:20,28,24,South from Downtown (Outbound),,
Rt1Trp40,16:59:40,16:59:40,29,25,South from Downtown (Outbound),,
Rt1Trp40,17:00:00,17:00:00,30,26,South from Downtown (Outbound),,
Rt1Trp40,17:00:20,17:00:20,31,27,South from Downtown (Outbound),,
Rt1Trp40,17:00:40,17:00:40,32,28,South from Downtown (Outbound),,
Rt1Trp40,17:01:00,17:01:00,33,29,South from Downtown (Outbound),,
Rt1Trp40,17:01:20,17:01:20,34,30,South from Downtown (Outbound),,
Rt1Trp40,17:01:40,17:01:40,35,31,South from Downtown (Outbound),,
Rt1Trp40,17:02:00,17:02:00,36,32,South from Downtown (Outbound),,
Rt1Trp40,17:02:20,17:02:20,37,33,South from Downtown (Outbound),,
Rt1Trp40,17:05:00,17:05:00,38,34,South from Downtown (Outbound),,
Rt1Trp40,17:05:45,17:05:45,40,36,South from Downtown (Outbound),,
Rt1Trp40,17:06:45,17:06:45,130,40,South from Downtown (Outbound),,
Rt1Trp40,17:07:00,17:07:00,129,42,North to Downtown (Inbound),,
Rt1Trp40,17:08:00,17:08:00,44,43,North to Downtown (Inbound),,
Rt1Trp40,17:09:00,17:09:00,46,45,North to Downtown (Inbound),,
Rt1Trp40,17:15:00,17:15:00,47,46,North to Downtown (Inbound),,
Rt1Trp40,17:15:40,17:15:40,48,47,North to Downtown (Inbound),,
Rt1Trp40,17:16:00,17:16:00,49,48,North to Downtown (Inbound),,
Rt1Trp40,17:16:40,17:16:40,050,49,North to Downtown (Inbound),,
Rt1Trp40,17:17:00,17:17:00,051,050,North to Downtown (Inbound),,
Rt1Trp40,17:17:20,17:17:20,052,051,North to Downtown (Inbound),,
Rt1Trp40,17:17:40,17:17:40,053,052,North to Downtown (Inbound),,
Rt1Trp40,17:18:00,17:18:00,054,053,North to Downtown (Inbound),,
Rt1Trp40,17:18:20,17:18:20,055,054,North to Downtown (Inbound),,
Rt1Trp40,17:20:00,17:20:00,056,055,North to Downtown (Inbound),,
Rt1Trp40,17:20:40,17:20:40,057,056,North to Downtown (Inbound),,
Rt1Trp40,17:21:00,17:21:00,058,057,North to Downtown (Inbound),,
Rt1Trp40,17:21:20,17:21:20,059,058,North to Downtown (Inbound),,
Rt1Trp40,17:21:40,17:21:40,060,059,North to Downtown (Inbound),,
Rt1Trp40,17:22:00,17:22:00,061,060,North to Downtown (Inbound),,
Rt1Trp40,17:22:20,17:22:20,062,061,North to Downtown (Inbound),,
Rt1Trp40,17:22:40,17:22:40,063,062,North to Downtown (Inbound),,
Rt1Trp40,17:23:00,17:23:00,064,063,North to Downtown (Inbound),,
Rt1Trp40,17:26:00,17:26:00,16,064,North to Downtown (Inbound),,
Rt1Trp40,17:27:00,17:27:00,066,065,North to Downtown (Inbound),,
Rt1Trp40,17:27:20,17:27:20,067,066,North to Downtown (Inbound),,
Rt1Trp40,17:27:40,17:27:40,068,067,North to Downtown (Inbound),,
Rt1Trp40,17:28:00,17:28:00,069,068,North to Downtown (Inbound),,
Rt1Trp40,17:28:20,17:28:20,070,069,North to Downtown (Inbound),,
Rt1Trp40,17:32:00,17:32:00,071,070,North to Downtown (Inbound),,
Rt1Trp40,17:32:20,17:32:20,072,071,North to Downtown (Inbound),,
Rt1Trp40,17:32:40,17:32:40,073,072,North to Downtown (Inbound),,
Rt1Trp40,17:33:00,17:33:00,074,073,North to Downtown (Inbound),,
Rt1Trp40,17:33:20,17:33:20,075,074,North to Downtown (Inbound),,
Rt1Trp40,17:33:40,17:33:40,076,075,North to Downtown (Inbound),,
Rt1Trp40,17:34:00,17:34:00,077,076,North to Downtown (Inbound),,
Rt1Trp40,17:40:00,17:40:00,0,077,North to Downtown (Inbound),,
Rt1Trp41,17:42:00,17:42:00,0,1,South from Downtown (Outbound),,
Rt1Trp41,17:43:00,17:43:00,2,2,South from Downtown (Outbound),,
Rt1Trp41,17:43:40,17:43:40,3,3,South from Downtown (Outbound),,
Rt1Trp41,17:44:00,17:44:00,4,4,South from Downtown (Outbound),,
Rt1Trp41,17:44:20,17:44:20,5,05,South from Downtown (Outbound),,
Rt1Trp41,17:44:40,17:44:40,6,06,South from Downtown (Outbound),,
Rt1Trp41,17:45:00,17:45:00,7,07,South from Downtown (Outbound),,
Rt1Trp41,17:47:00,17:47:00,8,08,South from Downtown (Outbound),,
Rt1Trp41,17:47:20,17:47:20,9,09,South from Downtown (Outbound),,
Rt1Trp41,17:47:40,17:47:40,10,10,South from Downtown (Outbound),,
Rt1Trp41,17:48:00,17:48:00,11,11,South from Downtown (Outbound),,
Rt1Trp41,17:48:20,17:48:20,12,12,South from Downtown (Outbound),,
Rt1Trp41,17:48:40,17:48:40,13,13,South from Downtown (Outbound),,
Rt1Trp41,17:49:00,17:49:00,14,14,South from Downtown (Outbound),,
Rt1Trp41,17:55:00,17:55:00,439,15,South from Downtown (Outbound),,
